AP20_Rnk,PS20_Rnk,KP20_Rank,TeamID,TS20_Team,KP20_Conference,TS20_GP,STA20_W,STA20_L,STA20_Pct,STA20_Strk,STA20_Conf_W,STA20_Conf_L,STA20_Conf_Pct,STA20_Home_W,STA20_Home_L,STA20_Away_W,STA20_Away_L,STA20_Neutral_W,STA20_Neutral_L,STA20_Top25_W,STA20_Top25_L,STA20_Conf_PF,STA20_Conf_PA,STA20_Conf_PPG,STA20_Conf_PAPG,STA20_PF,STA20_PA,STA20_PPG,STA20_PAPG,TS20_FGM,TS20_FGA,TS20_FG%,TS20_3PM,TS20_3PA,TS20_3P%,TS20_FTM,TS20_FTA,TS20_FT%,KP20_Ajusted Efficiency Margin,KP20_Adjusted Offensive Efficiency,KP20_AOE Rk,KP20_Adjusted Defensive Efficiency,KP20_ADE Rk,KP20_Adjusted Tempo,KP20_AT Rk,KP20_Luck,KP20_Luck Rk,KP20_Strength of Schedule,KP20_SOS Rk,KP20_Non-Conference Strength of Schedule,KP20_NCSOS Rk,KP20_Average Opponents Offensive Efficiency,KP20_AOOE Rk,KP20_Average Opponents Defensive Efficiency,KP20_AODE Rk
7.0,7.0,12.0,38,Creighton,BE,31,24,7,0.774,W2,13,5,0.722,17,1,6,5,1,1,6,2,0,0,0.0,0.0,2428,2162,78.3225806451613,69.74193548387096,866,1839,0.471,302,783,0.386,394,533,0.7390000000000001,20.93,118.2,3.0,97.3,78.0,68.3,178.0,0.07200000000000001,23.0,10.72,21.0,2.69,81.0,107.9,18.0,97.2,22.0
,,67.0,35,Georgetown,BE,32,15,17,0.469,L7,5,13,0.278,10,8,4,7,1,2,3,6,0,0,0.0,0.0,2389,2364,74.65625,73.875,840,1921,0.4370000000000001,206,595,0.34600000000000003,503,652,0.7709999999999999,10.82,111.0,36.0,100.2,125.0,70.0,87.0,-0.049,302.0,10.86,18.0,1.5,126.0,108.1,14.0,97.2,23.0
,,66.0,59,St. John's,BE,32,17,15,0.531,W2,5,13,0.278,13,6,1,8,3,1,2,6,0,0,0.0,0.0,2387,2290,74.59375,71.5625,865,2114,0.409,212,661,0.321,445,633,0.703,10.92,106.1,104.0,95.2,53.0,72.9,21.0,-0.037000000000000005,278.0,8.27,40.0,-5.52,328.0,106.3,46.0,98.0,42.0
,,31.0,33,Marquette,BE,30,18,12,0.6,L3,8,10,0.444,13,3,3,8,2,1,2,5,0,0,0.0,0.0,2333,2149,77.76666666666667,71.63333333333334,759,1764,0.43,301,787,0.382,514,692,0.743,17.19,114.0,14.0,96.9,73.0,70.7,60.0,-0.046,293.0,10.78,20.0,2.13,100.0,107.6,21.0,96.9,18.0
10.0,10.0,18.0,208,Villanova,BE,31,24,7,0.774,W2,13,5,0.722,11,3,9,3,4,1,4,4,0,0,0.0,0.0,2269,2058,73.19354838709677,66.38709677419354,797,1806,0.441,307,854,0.359,368,485,0.759,19.98,113.9,15.0,94.0,36.0,66.2,275.0,0.08199999999999999,16.0,10.88,17.0,4.22,51.0,108.2,10.0,97.3,25.0
,,94.0,126,DePaul,BE,32,16,16,0.5,W1,3,15,0.16699999999999998,11,7,4,9,1,0,1,4,0,0,0.0,0.0,2262,2274,70.6875,71.0625,832,1906,0.4370000000000001,181,579,0.313,417,634,0.6579999999999999,7.9,103.4,165.0,95.5,56.0,70.6,63.0,0.022,126.0,10.11,28.0,-2.38,252.0,108.1,12.0,98.0,41.0
,,45.0,195,Xavier,BE,32,19,13,0.594,L3,8,10,0.444,12,5,5,6,2,2,1,3,0,0,0.0,0.0,2261,2162,70.65625,67.5625,833,1912,0.436,207,664,0.312,388,590,0.6579999999999999,13.9,106.1,103.0,92.2,20.0,68.1,191.0,-0.013,222.0,9.93,30.0,1.74,112.0,108.3,9.0,98.4,52.0
15.0,15.0,20.0,117,Seton Hall,BE,30,21,9,0.7,L2,13,5,0.722,11,4,8,4,2,1,4,5,0,0,0.0,0.0,2241,2037,74.7,67.9,783,1754,0.446,238,711,0.335,437,611,0.715,19.54,112.3,29.0,92.7,25.0,69.8,93.0,0.006,169.0,11.48,12.0,4.86,41.0,108.4,7.0,96.9,19.0
,,40.0,125,Providence,BE,31,19,12,0.613,W6,12,6,0.667,13,3,5,6,1,3,5,4,0,0,0.0,0.0,2214,2051,71.41935483870971,66.16129032258064,764,1852,0.413,225,678,0.332,461,664,0.6940000000000001,15.0,107.8,75.0,92.8,27.0,68.4,171.0,-0.008,205.0,8.85,35.0,-1.12,217.0,106.7,37.0,97.8,37.0
23.0,23.0,25.0,167,Butler,BE,31,22,9,0.71,W3,10,8,0.556,14,3,5,6,3,0,1,5,0,0,0.0,0.0,2125,1926,68.54838709677419,62.12903225806453,776,1687,0.46,212,621,0.341,361,496,0.728,18.39,112.6,25.0,94.2,42.0,63.7,341.0,0.032,101.0,10.22,26.0,1.07,144.0,107.6,22.0,97.4,28.0
,,173.0,17,Portland State,BSky,32,18,14,0.563,W6,12,8,0.6,11,3,6,11,1,0,0,0,0,0,0.0,0.0,2518,2412,78.6875,75.375,927,2070,0.448,208,626,0.332,456,634,0.7190000000000001,-0.03,108.8,57.0,108.8,306.0,71.8,40.0,-0.0,183.0,-1.81,197.0,0.3,169.0,101.5,217.0,103.3,184.0
,,124.0,138,Eastern Washington,BSky,31,23,8,0.742,W7,16,4,0.8,13,2,10,6,0,0,0,2,0,0,0.0,0.0,2509,2257,80.93548387096773,72.80645161290323,913,1986,0.46,288,826,0.349,395,569,0.6940000000000001,4.32,105.4,120.0,101.1,142.0,73.1,18.0,0.121,4.0,-1.53,190.0,3.14,71.0,102.0,185.0,103.5,197.0
,,161.0,278,Southern Utah,BSky,32,17,15,0.531,W2,9,11,0.45,9,5,6,10,2,0,0,0,0,0,0.0,0.0,2329,2122,72.78125,66.3125,834,1843,0.453,195,589,0.331,466,651,0.716,0.7,98.8,240.0,98.1,86.0,69.3,118.0,-0.063,317.0,-1.85,200.0,2.51,91.0,101.9,189.0,103.8,206.0
,,75.0,293,Northern Colorado,BSky,31,22,9,0.71,W2,15,5,0.75,11,3,9,5,2,1,0,0,0,0,0.0,0.0,2303,1945,74.29032258064517,62.74193548387096,837,1790,0.468,317,826,0.384,312,468,0.667,10.12,110.2,45.0,100.1,122.0,65.0,320.0,-0.035,274.0,-2.29,213.0,1.74,113.0,101.1,229.0,103.4,193.0
,,273.0,218,Weber State,BSky,32,12,20,0.375,L2,8,12,0.4,8,6,4,9,0,5,0,1,0,0,0.0,0.0,2225,2280,69.53125,71.25,821,1814,0.453,213,661,0.322,370,510,0.725,-9.09,98.8,241.0,107.9,291.0,67.6,216.0,0.015,145.0,0.04,145.0,5.18,36.0,102.3,162.0,102.2,134.0
,,137.0,304,Montana,BSky,30,18,13,0.581,L2,14,6,0.7,12,3,6,10,0,0,0,2,0,0,0.0,0.0,2195,2122,70.80645161290323,68.45161290322581,814,1717,0.474,172,472,0.364,331,459,0.721,3.08,103.2,169.0,100.1,123.0,68.2,185.0,0.019,137.0,-1.01,176.0,5.25,35.0,102.1,177.0,103.1,174.0
,,215.0,326,Northern Arizona,BSky,30,16,14,0.5329999999999999,L3,10,10,0.5,10,5,6,8,0,1,0,1,0,0,0.0,0.0,2128,2081,70.93333333333334,69.36666666666666,770,1729,0.445,216,600,0.36,372,531,0.701,-4.35,102.3,179.0,106.7,269.0,66.6,265.0,0.071,25.0,-2.0,202.0,0.29,172.0,101.9,191.0,103.9,216.0
,,323.0,325,Idaho,BSky,32,8,24,0.25,L1,4,16,0.2,5,10,2,12,1,2,0,0,0,0,0.0,0.0,2086,2329,65.1875,72.78125,784,1780,0.44,156,463,0.337,362,536,0.675,-14.29,92.8,332.0,107.1,277.0,68.9,140.0,-0.023,244.0,-1.35,185.0,-1.61,231.0,102.2,172.0,103.6,201.0
,,222.0,265,Montana State,BSky,31,16,15,0.516,L1,10,10,0.5,9,5,5,10,2,0,0,1,0,0,0.0,0.0,2066,2076,66.64516129032258,66.96774193548387,721,1622,0.445,175,532,0.329,449,606,0.741,-4.6,97.0,270.0,101.6,159.0,67.3,234.0,0.056,45.0,-1.39,189.0,0.73,154.0,102.4,157.0,103.8,210.0
,,291.0,334,Idaho State,BSky,29,8,22,0.267,W1,4,16,0.2,4,9,3,13,1,0,0,0,0,0,0.0,0.0,2091,2198,69.7,73.26666666666667,728,1606,0.453,183,532,0.344,374,566,0.6609999999999999,-10.37,100.8,206.0,111.1,321.0,67.4,230.0,0.008,165.0,-0.26,153.0,4.22,52.0,102.4,156.0,102.7,159.0
,,183.0,341,Sacramento State,BSky,30,16,14,0.5329999999999999,W1,8,12,0.4,10,4,4,10,2,0,0,1,0,0,0.0,0.0,1895,1791,63.16666666666666,59.7,685,1650,0.415,151,469,0.322,374,520,0.7190000000000001,-1.1,97.1,268.0,98.2,87.0,63.9,340.0,-0.026,252.0,-2.36,214.0,-0.32,189.0,101.7,201.0,104.1,230.0
,,140.0,10,Winthrop,BSth,34,24,10,0.706,W5,15,3,0.833,12,4,10,6,2,0,1,1,0,0,0.0,0.0,2765,2431,81.32352941176471,71.5,980,2120,0.462,322,931,0.34600000000000003,483,760,0.636,2.65,104.7,136.0,102.1,169.0,71.9,36.0,-0.044,292.0,-8.04,336.0,3.54,65.0,99.9,274.0,107.9,351.0
,,308.0,71,Hampton,BSth,34,15,19,0.441,L1,8,10,0.444,11,5,3,14,1,0,0,0,0,0,0.0,0.0,2635,2693,77.5,79.20588235294117,924,2025,0.456,213,641,0.332,574,821,0.6990000000000001,-11.95,104.8,135.0,116.7,345.0,70.9,56.0,0.041,76.0,-5.58,286.0,1.66,116.0,99.8,276.0,105.4,288.0
,,302.0,144,UNC Asheville,BSth,31,15,16,0.484,L1,8,10,0.444,10,5,5,10,0,1,0,0,0,0,0.0,0.0,2326,2318,75.03225806451613,74.7741935483871,837,1824,0.459,243,702,0.34600000000000003,409,620,0.66,-11.61,98.7,243.0,110.3,318.0,71.0,51.0,0.017,142.0,-9.29,347.0,-3.42,283.0,99.5,295.0,108.8,353.0
,,218.0,289,Gardner-Webb,BSth,32,16,16,0.5,L1,11,7,0.611,7,5,6,10,3,1,0,1,0,0,0.0,0.0,2318,2272,72.4375,71.0,810,1809,0.448,254,706,0.36,444,640,0.6940000000000001,-4.48,102.2,181.0,106.7,270.0,66.2,279.0,-0.047,294.0,-5.61,288.0,6.08,29.0,101.1,227.0,106.7,340.0
,,186.0,237,Radford,BSth,32,21,11,0.6559999999999999,L1,15,3,0.833,11,4,9,6,1,1,0,0,0,0,0.0,0.0,2302,2115,71.9375,66.09375,841,1813,0.464,251,707,0.355,369,575,0.642,-1.17,105.6,118.0,106.8,272.0,64.3,336.0,0.026,112.0,-5.96,293.0,7.52,19.0,100.9,238.0,106.8,343.0
,,325.0,192,South Carolina Upstate,BSth,33,13,20,0.394,L1,7,11,0.389,9,6,4,13,0,1,0,1,0,0,0.0,0.0,2286,2460,69.27272727272727,74.54545454545455,811,1911,0.424,224,697,0.321,440,641,0.6859999999999999,-15.34,95.5,295.0,110.8,320.0,69.2,128.0,0.036000000000000004,88.0,-6.31,306.0,1.57,123.0,100.4,253.0,106.7,339.0
,,318.0,234,Charleston Southern,BSth,32,14,18,0.438,L1,7,11,0.389,8,6,5,11,1,1,0,1,0,0,0.0,0.0,2203,2304,68.84375,72.0,792,1856,0.4270000000000001,258,795,0.325,361,487,0.741,-13.61,95.4,296.0,109.1,308.0,66.9,250.0,0.033,98.0,-7.88,331.0,0.67,157.0,99.6,291.0,107.5,348.0
,,335.0,224,Presbyterian,BSth,32,10,22,0.313,L1,7,11,0.389,7,6,3,14,0,2,0,1,0,0,0.0,0.0,2155,2346,67.34375,73.3125,768,1707,0.45,197,611,0.322,422,592,0.713,-17.47,96.9,272.0,114.4,341.0,66.9,253.0,0.005,171.0,-6.95,321.0,-2.03,244.0,99.5,294.0,106.4,329.0
,,319.0,199,Longwood,BSth,32,14,18,0.438,L1,9,9,0.5,8,6,6,11,0,1,0,0,0,0,0.0,0.0,2148,2195,67.125,68.59375,720,1781,0.404,293,857,0.342,415,592,0.701,-13.82,91.3,339.0,105.1,234.0,67.8,207.0,-0.001,185.0,-9.51,348.0,-6.18,338.0,98.4,327.0,107.9,352.0
,,262.0,151,Campbell,BSth,31,15,16,0.484,L1,6,12,0.333,8,5,6,10,1,1,0,0,0,0,0.0,0.0,2130,2065,68.70967741935483,66.61290322580646,781,1700,0.459,247,706,0.35,321,439,0.731,-8.5,96.8,275.0,105.3,239.0,65.6,306.0,-0.047,300.0,-8.04,335.0,-4.59,313.0,99.6,293.0,107.6,349.0
,,341.0,253,High Point,BSth,32,9,23,0.281,L4,6,12,0.333,6,9,3,14,0,0,0,0,0,0,0.0,0.0,2110,2396,65.9375,74.875,711,1751,0.406,198,619,0.32,490,701,0.6990000000000001,-19.07,94.5,310.0,113.6,338.0,66.4,271.0,0.035,91.0,-5.06,266.0,3.44,68.0,101.0,232.0,106.1,317.0
25.0,25.0,23.0,50,Iowa,B10,31,20,11,0.645,L2,11,9,0.55,14,2,4,8,2,1,7,5,0,0,0.0,0.0,2410,2241,77.74193548387096,72.29032258064517,842,1868,0.451,244,703,0.34700000000000003,482,643,0.75,18.65,117.3,5.0,98.6,97.0,70.2,77.0,0.005,172.0,12.28,4.0,2.4,93.0,108.6,3.0,96.3,13.0
9.0,9.0,7.0,78,Michigan State,B10,31,22,9,0.71,W5,14,6,0.7,12,3,7,4,3,2,7,4,0,0,0.0,0.0,2353,2007,75.90322580645163,64.74193548387096,845,1833,0.461,239,687,0.348,424,565,0.75,24.03,115.2,10.0,91.2,13.0,69.1,130.0,-0.012,217.0,12.04,7.0,1.83,109.0,108.6,5.0,96.5,14.0
,,26.0,77,Penn State,B10,31,21,10,0.677,L3,11,9,0.55,15,3,5,6,1,1,4,3,0,0,0.0,0.0,2327,2114,75.06451612903227,68.19354838709678,832,1931,0.431,249,765,0.325,414,598,0.6920000000000001,17.91,110.3,43.0,92.4,23.0,70.9,54.0,0.014,149.0,10.72,22.0,-4.2,304.0,108.1,11.0,97.4,29.0
,,16.0,160,Michigan,B10,31,19,12,0.613,L1,10,10,0.5,11,5,4,7,4,0,4,6,0,0,0.0,0.0,2326,2116,75.03225806451613,68.25806451612904,861,1864,0.462,247,729,0.339,357,498,0.7170000000000001,20.12,113.2,20.0,93.0,28.0,68.7,150.0,-0.048,301.0,12.79,1.0,2.0,105.0,110.2,1.0,97.4,27.0
,,34.0,132,Indiana,B10,32,20,12,0.625,W1,9,11,0.45,15,4,2,8,3,0,5,4,0,0,0.0,0.0,2286,2135,71.4375,66.71875,812,1825,0.445,176,540,0.326,486,716,0.679,15.73,108.5,65.0,92.7,26.0,67.9,206.0,0.016,143.0,10.71,23.0,-0.6,198.0,108.3,8.0,97.6,35.0
21.0,21.0,30.0,107,Illinois,B10,31,21,10,0.677,W1,13,7,0.65,15,3,6,6,0,1,3,6,0,0,0.0,0.0,2239,2024,72.2258064516129,65.29032258064517,811,1831,0.443,175,566,0.309,442,607,0.728,17.23,110.9,38.0,93.7,35.0,66.0,288.0,0.022,123.0,10.38,25.0,-5.83,333.0,107.7,20.0,97.3,26.0
,,162.0,176,Nebraska,B10,32,7,25,0.219,L17,2,18,0.1,5,11,0,12,2,2,0,7,0,0,0.0,0.0,2235,2499,69.84375,78.09375,815,2011,0.405,253,796,0.318,352,584,0.603,0.64,102.0,190.0,101.3,152.0,73.1,16.0,-0.047,299.0,11.96,8.0,-1.05,215.0,108.1,13.0,96.1,9.0
19.0,19.0,8.0,163,Ohio State,B10,31,21,10,0.677,L1,11,9,0.55,16,2,4,7,1,1,6,4,0,0,0.0,0.0,2234,1951,72.06451612903227,62.935483870967744,753,1690,0.446,261,700,0.373,467,621,0.752,22.23,114.3,13.0,92.0,19.0,66.2,280.0,-0.038,280.0,11.1,16.0,-1.31,225.0,108.0,15.0,96.9,20.0
12.0,12.0,11.0,194,Maryland,B10,31,24,7,0.774,W1,14,6,0.7,16,1,5,6,3,0,4,2,0,0,0.0,0.0,2226,1999,71.80645161290323,64.48387096774194,744,1774,0.419,238,765,0.311,500,669,0.747,21.12,113.5,18.0,92.4,22.0,67.0,245.0,0.037000000000000005,87.0,11.35,13.0,-0.44,192.0,107.9,16.0,96.6,15.0
,,,181,Minnesota,,31,15,16,0.484,W2,8,12,0.4,11,5,2,10,2,1,2,6,0,0,0.0,0.0,2205,2055,71.12903225806451,66.29032258064517,796,1871,0.425,257,762,0.337,356,515,0.691,,,,,,,,,,,,,,,,,
,,28.0,197,Rutgers,B10,31,20,11,0.645,W2,11,9,0.55,18,1,2,8,0,2,4,4,0,0,0.0,0.0,2168,1942,69.93548387096774,62.645161290322584,825,1847,0.447,172,554,0.31,346,537,0.644,17.72,107.9,72.0,90.2,6.0,67.4,231.0,-0.042,286.0,9.88,31.0,-4.44,309.0,107.4,25.0,97.5,32.0
,,24.0,203,Purdue,B10,31,16,15,0.516,L1,9,11,0.45,11,5,4,8,1,2,5,6,0,0,0.0,0.0,2114,1942,68.19354838709678,62.645161290322584,780,1867,0.418,223,675,0.33,331,482,0.687,18.57,109.3,50.0,90.8,11.0,64.6,333.0,-0.104,342.0,12.19,6.0,2.78,77.0,108.4,6.0,96.3,12.0
17.0,17.0,22.0,222,Wisconsin,B10,31,21,10,0.677,W8,14,6,0.7,15,1,6,6,0,3,5,3,0,0,0.0,0.0,2082,1927,67.16129032258064,62.161290322580655,730,1718,0.425,269,764,0.35200000000000004,353,462,0.764,18.95,110.8,40.0,91.9,17.0,63.7,342.0,0.031,102.0,11.74,10.0,1.61,120.0,108.7,2.0,96.9,21.0
,,132.0,317,Northwestern,B10,31,8,23,0.258,L1,3,17,0.15,5,11,2,10,1,2,1,7,0,0,0.0,0.0,2012,2172,64.90322580645162,70.06451612903226,743,1785,0.416,189,605,0.312,337,461,0.731,3.61,104.9,131.0,101.3,150.0,66.7,259.0,-0.087,334.0,11.64,11.0,-2.56,258.0,107.5,23.0,95.9,7.0
,,233.0,29,CSU Northridge,BW,32,15,17,0.469,W4,10,6,0.625,10,4,5,12,0,1,0,1,0,0,0.0,0.0,2435,2528,76.09375,79.0,877,1925,0.456,243,652,0.373,438,603,0.726,-5.86,107.4,82.0,113.3,336.0,70.3,74.0,0.071,26.0,-0.7,168.0,4.63,46.0,102.5,150.0,103.2,178.0
,,106.0,85,UC Irvine,BW,32,21,11,0.6559999999999999,L1,13,3,0.813,11,2,8,7,2,2,0,1,0,0,0.0,0.0,2367,2087,73.96875,65.21875,888,1878,0.473,198,559,0.354,393,532,0.7390000000000001,6.11,105.4,121.0,99.3,109.0,67.7,212.0,-0.064,319.0,-2.29,212.0,2.91,75.0,101.1,230.0,103.4,192.0
,,225.0,114,UC Davis,BW,32,14,18,0.438,L2,8,8,0.5,8,4,5,12,1,2,0,0,0,0,0.0,0.0,2330,2286,72.8125,71.4375,816,1769,0.461,259,653,0.397,439,558,0.787,-4.77,104.7,140.0,109.4,311.0,68.0,194.0,-0.024,250.0,-2.55,218.0,0.63,159.0,100.7,241.0,103.2,180.0
,,160.0,183,UC Santa Barbara,BW,31,21,10,0.677,W2,10,6,0.625,13,3,8,7,0,0,0,0,0,0,0.0,0.0,2195,2054,70.80645161290323,66.25806451612904,765,1672,0.458,200,585,0.342,465,615,0.7559999999999999,0.76,106.1,106.0,105.3,242.0,64.5,335.0,0.022,125.0,-4.63,253.0,-2.9,270.0,100.0,266.0,104.7,258.0
,,297.0,124,Long Beach State,BW,32,11,21,0.344,L1,6,10,0.375,8,6,2,13,1,2,0,2,0,0,0.0,0.0,2157,2404,67.40625,75.125,772,1789,0.4320000000000001,187,533,0.35100000000000003,426,609,0.7,-11.08,94.2,320.0,105.3,238.0,70.9,55.0,0.08,17.0,0.81,128.0,7.78,16.0,102.8,141.0,101.9,123.0
,,263.0,255,CSU Fullerton,BW,31,11,20,0.355,W1,6,10,0.375,6,8,4,11,1,1,0,0,0,0,0.0,0.0,2127,2213,68.61290322580646,71.38709677419354,750,1735,0.4320000000000001,194,586,0.331,433,644,0.672,-8.54,95.9,292.0,104.5,218.0,69.3,114.0,0.01,160.0,-1.83,198.0,2.33,95.0,101.5,218.0,103.3,183.0
,,211.0,154,UC Riverside,BW,32,17,15,0.531,W2,7,9,0.438,11,5,6,10,0,0,0,0,0,0,0.0,0.0,2059,1939,64.34375,60.59375,744,1707,0.436,254,722,0.35200000000000004,317,460,0.6890000000000001,-3.97,95.8,294.0,99.8,118.0,63.2,347.0,-0.029,261.0,-4.74,258.0,-3.9,297.0,100.5,251.0,105.2,281.0
,,208.0,272,Hawai'i,BW,30,17,13,0.5670000000000001,L1,8,8,0.5,13,4,3,7,1,2,0,2,0,0,0.0,0.0,2057,2016,68.56666666666666,67.2,731,1715,0.426,215,652,0.33,380,540,0.7040000000000001,-3.34,97.6,261.0,101.0,140.0,68.4,170.0,0.029,106.0,-4.49,251.0,-3.06,275.0,100.9,237.0,105.4,287.0
,,315.0,330,Cal Poly,BW,30,7,23,0.233,L7,4,12,0.25,7,6,0,15,0,2,0,2,0,0,0.0,0.0,2027,2248,67.56666666666666,74.93333333333334,710,1685,0.421,200,573,0.349,407,587,0.693,-13.25,95.2,301.0,108.5,302.0,68.3,175.0,-0.038,279.0,-0.34,156.0,6.25,27.0,103.0,130.0,103.3,186.0
,,108.0,19,Hofstra,CAA,34,26,8,0.765,W4,14,4,0.778,10,4,11,4,5,0,0,0,0,0,0.0,0.0,2596,2326,76.3529411764706,68.41176470588235,895,1991,0.45,282,753,0.375,524,669,0.7829999999999999,6.06,108.7,62.0,102.6,187.0,67.9,202.0,0.064,39.0,-4.37,248.0,-4.39,308.0,101.1,228.0,105.5,295.0
,,180.0,42,Delaware,CAA,33,22,11,0.667,L1,11,7,0.611,11,3,7,6,4,2,0,1,0,0,0.0,0.0,2452,2332,74.3030303030303,70.66666666666667,881,1834,0.48,251,705,0.35600000000000004,439,579,0.758,-0.78,105.6,116.0,106.4,265.0,68.3,182.0,0.07400000000000001,21.0,-4.18,243.0,-5.78,332.0,101.4,222.0,105.6,299.0
,,142.0,88,Northeastern,CAA,33,17,16,0.515,L1,9,9,0.5,7,6,7,7,3,3,0,0,0,0,0.0,0.0,2347,2191,71.12121212121212,66.39393939393939,856,1806,0.474,269,726,0.371,366,461,0.794,2.19,105.4,123.0,103.2,192.0,65.9,291.0,-0.113,345.0,-3.51,233.0,-2.89,269.0,102.0,181.0,105.6,297.0
,,277.0,127,Elon,CAA,34,13,21,0.382,L1,7,11,0.389,8,8,3,12,2,1,0,1,0,0,0.0,0.0,2337,2438,68.73529411764707,71.70588235294117,805,1932,0.417,346,952,0.363,381,518,0.736,-9.35,100.6,208.0,110.0,313.0,66.2,278.0,-0.013,219.0,-2.08,204.0,1.1,143.0,102.2,170.0,104.3,244.0
,,195.0,40,William & Mary,CAA,32,21,11,0.6559999999999999,L1,13,5,0.722,11,2,10,7,0,2,0,0,0,0,0.0,0.0,2288,2208,71.5,69.0,822,1770,0.464,239,690,0.34600000000000003,405,544,0.7440000000000001,-2.17,103.3,167.0,105.5,244.0,67.5,222.0,0.132,3.0,-3.09,226.0,-1.14,218.0,102.2,175.0,105.3,283.0
,,158.0,145,Towson,CAA,32,19,13,0.594,L1,12,6,0.667,9,5,8,4,2,4,0,2,0,0,0.0,0.0,2258,2125,70.5625,66.40625,790,1824,0.433,210,610,0.344,468,607,0.7709999999999999,0.87,105.7,114.0,104.8,226.0,65.1,317.0,0.014,152.0,-2.19,207.0,0.97,151.0,102.5,149.0,104.7,259.0
,,244.0,100,Drexel,CAA,33,14,19,0.424,L1,6,12,0.333,10,5,1,13,3,1,0,0,0,0,0.0,0.0,2254,2323,68.3030303030303,70.39393939393939,821,1860,0.441,241,690,0.349,371,530,0.7,-6.76,100.0,219.0,106.7,271.0,67.3,235.0,0.002,178.0,-2.5,217.0,-1.01,212.0,101.8,196.0,104.3,241.0
,,312.0,87,UNC Wilmington,CAA,32,10,22,0.313,L2,5,13,0.278,8,8,1,12,1,2,0,1,0,0,0.0,0.0,2186,2294,68.3125,71.6875,783,1816,0.431,208,610,0.341,412,581,0.7090000000000001,-12.4,92.1,337.0,104.5,219.0,68.5,165.0,0.019,135.0,-1.37,187.0,1.96,106.0,103.2,120.0,104.5,253.0
,,170.0,136,Charleston,CAA,31,17,14,0.5479999999999999,L1,11,7,0.611,10,5,6,6,1,3,0,0,0,0,0.0,0.0,2176,2109,70.19354838709678,68.03225806451613,755,1717,0.44,237,683,0.34700000000000003,429,564,0.7609999999999999,0.08,105.0,129.0,104.9,229.0,65.9,295.0,-0.004,196.0,-1.32,184.0,3.69,62.0,102.8,135.0,104.2,233.0
,,311.0,146,James Madison,CAA,30,9,21,0.3,L8,2,16,0.111,6,9,3,11,0,1,0,1,0,0,0.0,0.0,2157,2296,71.9,76.53333333333333,750,1787,0.42,231,721,0.32,426,652,0.653,-12.11,99.5,230.0,111.6,323.0,72.1,32.0,-0.016,230.0,-3.35,232.0,-3.99,299.0,100.8,239.0,104.1,231.0
,,210.0,30,UTSA,CUSA,32,13,19,0.406,L3,7,11,0.389,10,5,3,9,0,5,0,1,0,0,0.0,0.0,2461,2465,76.90625,77.03125,866,2076,0.417,308,881,0.35,421,552,0.763,-3.84,104.2,149.0,108.0,293.0,72.8,24.0,-0.047,295.0,0.33,137.0,1.42,128.0,101.6,211.0,101.3,103.0
,,149.0,14,Florida International,CUSA,32,19,13,0.594,W1,9,9,0.5,11,3,6,9,2,1,0,0,0,0,0.0,0.0,2455,2319,76.71875,72.46875,898,1968,0.456,286,819,0.349,373,574,0.65,1.58,103.7,157.0,102.1,170.0,72.2,30.0,0.01,161.0,-0.82,171.0,-4.61,314.0,101.6,212.0,102.4,145.0
,,143.0,73,Marshall,CUSA,32,17,15,0.531,W3,10,8,0.556,10,6,5,9,2,0,0,1,0,0,0.0,0.0,2429,2339,75.90625,73.09375,897,2028,0.442,245,783,0.313,390,588,0.6629999999999999,2.11,101.2,199.0,99.1,106.0,74.9,3.0,-0.037000000000000005,277.0,-0.16,149.0,0.6,160.0,102.8,139.0,103.0,169.0
,,199.0,55,Rice,CUSA,32,15,17,0.469,L2,7,11,0.389,8,7,5,8,2,2,0,0,0,0,0.0,0.0,2363,2375,73.84375,74.21875,800,1851,0.4320000000000001,317,934,0.339,446,619,0.721,-2.62,105.8,110.0,108.4,301.0,70.1,80.0,-0.004,194.0,-0.91,173.0,-0.86,206.0,101.7,208.0,102.6,153.0
,,113.0,98,Western Kentucky,CUSA,30,20,10,0.667,W1,13,5,0.722,12,2,6,6,2,2,0,1,0,0,0.0,0.0,2297,2160,76.56666666666666,72.0,779,1703,0.457,212,627,0.338,527,668,0.789,5.56,108.9,56.0,103.3,196.0,68.3,176.0,0.023,122.0,0.85,126.0,1.02,149.0,102.3,161.0,101.4,106.0
,,191.0,108,Florida Atlantic,CUSA,32,17,15,0.531,W1,8,10,0.444,14,3,2,12,1,0,0,0,0,0,0.0,0.0,2275,2222,71.09375,69.4375,822,1928,0.426,266,813,0.327,365,519,0.703,-1.66,99.7,225.0,101.3,151.0,68.8,146.0,-0.001,188.0,-1.38,188.0,-3.81,294.0,101.4,223.0,102.7,163.0
,,71.0,115,Louisiana Tech,CUSA,30,22,8,0.733,W2,13,5,0.722,15,1,7,7,0,0,0,0,0,0,0.0,0.0,2235,1910,74.5,63.66666666666666,821,1763,0.466,251,704,0.35700000000000004,342,512,0.6679999999999999,10.47,108.7,60.0,98.2,90.0,66.5,266.0,-0.023,246.0,-1.65,192.0,-4.54,312.0,101.7,206.0,103.3,187.0
